"sub_pathway","chem_name","interaction_pval","interaction_fisher","parallel_pval","parallel_fisher","single_pval","single_fisher","model"
"Pyrimidine Metabolism, Cytidine containing","2'-deoxycytidine",0.00127942621375663,0,0.0155433687729831,0,0.482395733895899,0.95,"Interaction"
"Aminosugar Metabolism","glucuronate",0.148100543606942,0,0.121676935487637,0,0.765488535572395,0.89,"Interaction"
"Glycerolipid Metabolism","glycerol 3-phosphate",0.0108236353693431,0,0.00602460378276492,0,0.644500719450812,0.79,"Interaction"
"Histidine Metabolism","imidazole lactate",0.203849246895002,0.12,0.245611091885735,0,0.693151696340152,0.99,"Parallel"
"Tryptophan Metabolism","kynurenine",0.0583473918817837,0,0.00120136619436794,0,0.583246592473904,1,"Interaction"
"Phospholipid Metabolism","glycerophosphorylcholine (GPC)",0.155842664616834,0,0.000627225404929591,0,0.374967392608555,0.98,"Interaction"
"Glutamate Metabolism","N-acetylglutamate",0.565608843718339,0.01,0.000875622407319695,0,0.508432555725971,0.99,"Interaction"
"Urea cycle; Arginine and Proline Metabolism","N-alpha-acetylornithine",0.468055398813224,0.15,0.945291256290712,0,0.890570755757931,1,"Parallel"
"Food Component/Plant","tartarate",0.320389366573046,0.75,0.141824325517601,0,0.913763458248461,0.97,"Parallel"
"Purine Metabolism, (Hypo)Xanthine/Inosine containing","xanthosine",0.414161544430691,0.08,0.0807970463023592,0,0.549988174350694,0.13,"Parallel"
"Pentose Metabolism","ribitol",0.301603913596131,0.16,0.0120115359699098,0,0.992566974850265,1,"Parallel"
"Food Component/Plant","2-isopropylmalate",0.711384835030365,0.75,0.00124908237072918,0,0.481698370389362,0.97,"Parallel"
"Food Component/Plant","quinate",0.149674432919591,0.75,0.615225756764265,0,0.990922299900733,0.97,"Parallel"
"Tyrosine Metabolism","gentisate",0.520757178407297,0.56,0.161540019674486,0,0.98097791418587,1,"Parallel"
"Lysine Metabolism","5-aminovalerate",0.872664543652664,0.01,0.0570525048749034,0,0.968285886148931,1,"Interaction"
"TCA Cycle","itaconate",0.0264949075784724,0.08,0.23316154563714,0,0.863330395573921,0.63,"Parallel"
"Urea cycle; Arginine and Proline Metabolism","cis-4-hydroxyproline",0.60306563630399,0.15,0.0112548955921221,0,0.427001701798001,1,"Parallel"
"Tryptophan Metabolism","indolelactate",0.0261278798574957,0,0.00192785545748772,0,0.555240731972992,1,"Interaction"
"Tryptophan Metabolism","3-indoxyl sulfate",0.409338230668296,0,0.099660435751197,0,0.377780501602195,1,"Interaction"
"Dipeptide","glycylvaline",0.191204102356485,0.25,0.0385932966096329,0,0.673756607256537,0.96,"Parallel"
"Gamma-glutamyl Amino Acid","gamma-glutamylphenylalanine",0.46513785777747,0,0.00162722662970295,0,0.7544837243818,1,"Interaction"
"Leucine, Isoleucine and Valine Metabolism","4-methyl-2-oxopentanoate",0.0359498151678896,0,0.0433918931637158,0,0.900127656672232,1,"Interaction"
"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","1,5-anhydroglucitol (1,5-AG)",0.331898535440948,0.03,0.027860734252195,0,0.837917663990471,1,"Interaction"
"Monoacylglycerol","2-arachidonoylglycerol (20:4)",0.0311850606843681,0,0.0109183217800017,0,0.0285965846751987,0.06,"Interaction"
"Lysoplasmalogen","1-palmityl-GPC (O-16:0)",0.0336979421996484,0,0.00863359526549601,0,0.655602671901399,0.98,"Interaction"
"Phosphatidylinositol (PI)","1-stearoyl-2-arachidonoyl-GPI (18:0/20:4)",0.0158952339180425,0,0.0411800984895467,0,0.489880536978436,0.86,"Interaction"
"Sphingosines","sphingosine 1-phosphate",0.00777046652771326,0,0.00676302521274598,0,0.70094863382384,0.82,"Interaction"
"Lysophospholipid","1-stearoyl-GPI (18:0)",0.0150528147837945,0,0.00448456531495227,0,0.75574454587864,0.8,"Interaction"
"Phosphatidylcholine (PC)","1,2-dipalmitoyl-GPC (16:0/16:0)",0.0760832864621425,0,6.72807876943324e-05,0,0.556486683968906,0.71,"Interaction"
"Phosphatidylcholine (PC)","1,2-distearoyl-GPC (18:0/18:0)",0.608068830068903,0,0.019937841890968,0,0.758127001964733,0.71,"Interaction"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","docosahexaenoate (DHA; 22:6n3)",0.0035261142966299,0,0.0490752956710103,0,0.149004678864144,0,"Interaction"
"Phosphatidylcholine (PC)","1-myristoyl-2-palmitoyl-GPC (14:0/16:0)",0.0680100784603932,0,5.75616711912435e-05,0,0.673432478783025,0.71,"Interaction"
"Leucine, Isoleucine and Valine Metabolism","alpha-hydroxyisocaproate",0.0507123053230193,0,0.0354124786207088,0,0.958440970189332,1,"Interaction"
"Leucine, Isoleucine and Valine Metabolism","isovalerate (i5:0)",0.193500387157288,0,0.288797854368727,0,0.622117459942395,1,"Interaction"
"Fatty Acid, Monohydroxy","2-hydroxyoctanoate",0.326954431545498,0,0.00286859476148092,0,0.718977878079194,0.15,"Interaction"
"Pyrimidine Metabolism, Cytidine containing","5-methylcytidine",0.000152146026487223,0,0.00971206999734327,0,0.497789282282724,0.95,"Interaction"
"Fatty Acid, Monohydroxy","3-hydroxyoctanoate",0.00794912615739738,0,0.128716191247704,0,0.0935039758951176,0.15,"Interaction"
"Phenylalanine Metabolism","phenyllactate (PLA)",0.0534405539765643,0.05,0.0114922082641438,0,0.638262340879739,0.96,"Parallel"
"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","palmitoylcarnitine (C16)",0.000167670454168056,0,0.00185818718817148,0,0.380723804066986,0.37,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)","hexanoylcarnitine (C6)",0.211564989613704,0,0.0640542989137323,0.01,0.562565660608275,0.12,"Interaction"
"Alanine and Aspartate Metabolism","N-acetylaspartate (NAA)",0.250574408055518,0.06,0.164196461839457,0,0.465014807074798,0.98,"Parallel"
"Tryptophan Metabolism","indoleacrylate",0.792868409626683,0,0.212734475617055,0,0.617199226253113,1,"Interaction"
"Methionine, Cysteine, SAM and Taurine Metabolism","cysteine s-sulfate",0.0364580567551692,0.01,0.111857233803008,0,0.375012984873394,1,"Interaction"
"Monoacylglycerol","1-palmitoylglycerol (16:0)",0.508203691511713,0,0.0170191999902215,0,0.758187015379494,0.06,"Interaction"
"Food Component/Plant","tartronate (hydroxymalonate)",0.183932244674847,0.75,0.167893911203323,0,0.172809219847279,0.97,"Parallel"
"Ascorbate and Aldarate Metabolism","oxalate (ethanedioate)",0.0942777406577858,0,0.955317604939376,0,0.637818355277635,0.94,"Interaction"
"Food Component/Plant","erythritol",0.93624277746405,0.75,0.00313492318374784,0,0.346221751888602,0.97,"Parallel"
"Fatty Acid, Dicarboxylate","adipate (C6-DC)",0.995920559869341,0,0.867320459102197,0,0.225782434033396,0.92,"Interaction"
"Chemical","iminodiacetate (IDA)",0.00704592542539279,0,0.29343616827933,0,0.0871903938705503,0.98,"Interaction"
"Monoacylglycerol","1-oleoylglycerol (18:1)",0.0194610473727758,0,0.000147889894392427,0,0.182735785531294,0.06,"Interaction"
"Leucine, Isoleucine and Valine Metabolism","3-methyl-2-oxobutyrate",0.0332936433202407,0,0.0703321938336595,0,0.44394252925962,1,"Interaction"
"Monoacylglycerol","2-oleoylglycerol (18:1)",0.0355011423358123,0,5.07930872237377e-05,0,0.262793952156704,0.06,"Interaction"
"Urea cycle; Arginine and Proline Metabolism","homoarginine",0.398114059766477,0.15,0.426216763278422,0,0.368112058987945,1,"Parallel"
"Urea cycle; Arginine and Proline Metabolism","homocitrulline",0.60239054303567,0.15,0.112006508799737,0,0.938520102706597,1,"Parallel"
"Fatty Acid, Monohydroxy","3-hydroxypalmitate",0.0207884918053278,0,0.0410607554900153,0,0.35270597075283,0.15,"Interaction"
"Monoacylglycerol","2-linoleoylglycerol (18:2)",0.0399313349346451,0,0.0151049788550272,0,0.270587103597123,0.06,"Interaction"
"Fatty Acid, Monohydroxy","3-hydroxydecanoate",0.0038368961348179,0,0.177476707828595,0,0.0542476467229782,0.15,"Interaction"
"Chemical","EDTA",0.00862612715951734,0,0.571068795151816,0,0.951348758886237,0.98,"Interaction"
"Glycine, Serine and Threonine Metabolism","N-acetylglycine",0.00189614077701275,0,0.0271289131536767,0,0.145678212807812,0.87,"Interaction"
"Pentose Metabolism","ribonate",0.172294340269865,0.16,0.00230057334110286,0,0.981814622195673,1,"Parallel"
"Ascorbate and Aldarate Metabolism","threonate",0.357362570993338,0,0.210823871617692,0,0.679820773965713,0.94,"Interaction"
"Fructose, Mannose and Galactose Metabolism","galactonate",0.366247490579576,0.04,0.0285270675832938,0,0.664384156128432,0.97,"Interaction"
"Sterol","beta-sitosterol",0.108656717086884,0,0.00198348666716492,0,0.506641271247513,0.81,"Interaction"
"Tryptophan Metabolism","indoleacetate",0.416207599108026,0,0.0702705989574655,0,0.995378374654822,1,"Interaction"
"Monoacylglycerol","1-linoleoylglycerol (18:2)",0.0159684346911973,0,0.0184001363275974,0,0.195962859449699,0.06,"Interaction"
"Monoacylglycerol","2-palmitoylglycerol (16:0)",0.716569698328116,0,3.91272377756821e-05,0,0.465484335029195,0.06,"Interaction"
"Histidine Metabolism","1-methylhistidine",0.351170546721692,0.12,0.0100735013968851,0,0.517600433744532,0.99,"Parallel"
"Fatty Acid Metabolism (also BCAA Metabolism)","butyrylcarnitine (C4)",0.439709722419916,0.44,0.00261965414849575,0,0.548569690495879,0.47,"Parallel"
"Leucine, Isoleucine and Valine Metabolism","isobutyrylcarnitine (C4)",0.135127908491164,0,0.0852826825942485,0,0.796064391425402,1,"Interaction"
"Secondary Bile Acid Metabolism","3-dehydrocholate",0.0157490629537388,0,0.198235165289563,0.88,0.585089890116889,0.98,"Interaction"
"Secondary Bile Acid Metabolism","7-ketodeoxycholate",0.0584325697449046,0,0.860256561263683,0.88,0.513891966153505,0.98,"Interaction"
"Primary Bile Acid Metabolism","beta-muricholate",0.0259769349960163,0,0.603041349180491,0.72,0.579742714759477,0.93,"Interaction"
"Tryptophan Metabolism","indolepropionate",0.205415509276204,0,0.122500738121668,0,0.949220482427573,1,"Interaction"
"Food Component/Plant","N-(2-furoyl)glycine",0.136674758016789,0.75,0.0211897179398214,0,0.977219178224551,0.97,"Parallel"
"Nicotinate and Nicotinamide Metabolism","trigonelline (N'-methylnicotinate)",0.988608407490701,0,0.00472479183938658,0,0.560882956891694,0.9,"Interaction"
"Fatty Acid, Dicarboxylate","dodecanedioate (C12-DC)",0.00901275502122315,0,0.000409248968884974,0,0.764320417247071,0.92,"Interaction"
"Tyrosine Metabolism","N-acetyltyrosine",0.940731526531061,0.56,0.0133665406327251,0,0.455355796926352,1,"Parallel"
"Fatty Acid, Monohydroxy","3-hydroxylaurate",0.00143892179523032,0,0.170554734585002,0,0.0374971912788095,0.15,"Interaction"
"Vitamin B6 Metabolism","pyridoxate",0.0234816328569961,0.04,0.0121322668547475,0,0.817773284056561,0.73,"Interaction"
"Gamma-glutamyl Amino Acid","gamma-glutamylvaline",0.0606046657166421,0,0.00075884083535312,0,0.828918304200018,1,"Interaction"
"Fatty Acid, Monohydroxy","3-hydroxysuberate",0.147993484682937,0,0.0147128595627262,0,0.771365486835178,0.15,"Interaction"
"Fatty Acid, Monohydroxy","3-hydroxysebacate",0.191451178242303,0,0.0345704347083229,0,0.36055672848308,0.15,"Interaction"
"Fatty Acid, Monohydroxy","5-hydroxyhexanoate",0.0175202053150917,0,0.576327157081922,0,0.820806617737709,0.15,"Interaction"
"Leucine, Isoleucine and Valine Metabolism","3-methylcrotonylglycine",0.206562854478827,0,0.0519140129435556,0,0.463804172746598,1,"Interaction"
"Fatty Acid Metabolism (also BCAA Metabolism)","propionylglycine",0.225470017316566,0.44,0.00397164229901336,0,0.352539992058799,0.47,"Parallel"
"Fatty Acid Metabolism (also BCAA Metabolism)","butyrylglycine",0.212048214788102,0.44,0.0241669191148767,0,0.829277845528399,0.47,"Parallel"
"Fatty Acid, Dicarboxylate","2-hydroxyadipate",0.424823408971583,0,0.0200493713332504,0,0.0696076266530527,0.92,"Interaction"
"Leucine, Isoleucine and Valine Metabolism","2-methylbutyrylglycine",0.11455719285427,0,0.0549677718783185,0,0.271729991476719,1,"Interaction"
"Fatty Acid Metabolism (also BCAA Metabolism)","propionylcarnitine (C3)",0.417417884593165,0.44,0.0113654455988113,0,0.850090148378112,0.47,"Parallel"
"Urea cycle; Arginine and Proline Metabolism","pro-hydroxy-pro",0.0709683196356455,0.15,0.000942773113494297,0,0.468194154008621,1,"Parallel"
"Leucine, Isoleucine and Valine Metabolism","3-hydroxy-2-ethylpropionate",0.0240310183611041,0,0.00519378148770074,0,0.674499956199971,1,"Interaction"
"Fatty Acid, Dicarboxylate","3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)",0.951539828971514,0,0.0141183196274719,0,0.633205985662918,0.92,"Interaction"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","docosapentaenoate (n3 DPA; 22:5n3)",0.00513607446479225,0,0.00800277182001593,0,0.128454961811466,0,"Interaction"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","docosadienoate (22:2n6)",0.00303548975680456,0,0.0753793892970932,0,0.159948694629197,0,"Interaction"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","adrenate (22:4n6)",0.00738919118893457,0,0.0344813380324943,0,0.101043752228725,0,"Interaction"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","docosatrienoate (22:3n3)",0.155064605828695,0,0.0128882283892102,0,0.461249058600036,0,"Interaction"
"Medium Chain Fatty Acid","10-undecenoate (11:1n1)",0.00208107579991522,0,0.102806792626839,0.04,0.515765494407246,0.02,"Interaction"
"Histidine Metabolism","1-methylhistamine",0.531469914710015,0.12,0.000281903588745858,0,0.38338012577068,0.99,"Parallel"
"Histidine Metabolism","4-imidazoleacetate",0.960199364104733,0.12,0.0145003324904849,0,0.851068717059976,0.99,"Parallel"
"Histidine Metabolism","1-methyl-4-imidazoleacetate",0.416825235419911,0.12,0.00640567689176348,0,0.511945058484433,0.99,"Parallel"
"Fatty Acid, Dicarboxylate","sebacate (C10-DC)",0.269868499384473,0,0.0121614301257078,0,0.685189426763481,0.92,"Interaction"
"Food Component/Plant","daidzein",0.681793644020453,0.75,0.0653872390485035,0,0.327208471660507,0.97,"Parallel"
"Food Component/Plant","genistein",0.659183293455291,0.75,0.116447764935148,0,0.475646142735445,0.97,"Parallel"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","stearidonate (18:4n3)",0.0130734993033917,0,0.0140399180936027,0,0.0789245604979927,0,"Interaction"
"Medium Chain Fatty Acid","5-dodecenoate (12:1n7)",0.000513182699223137,0,0.294229883549042,0.04,0.211909179973493,0.02,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)","octanoylcarnitine (C8)",0.0296522015240268,0,0.100860852243842,0.01,0.268317013273112,0.12,"Interaction"
"Primary Bile Acid Metabolism","tauro-beta-muricholate",0.00125072858515563,0,0.496999699737292,0.72,0.671676505817495,0.93,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)","decanoylcarnitine (C10)",0.00039956093930395,0,0.0694981493674455,0.01,0.13964310727509,0.12,"Interaction"
"Glutamate Metabolism","N-acetylglutamine",0.175366432374495,0.01,0.00419318925915801,0,0.762271687124839,0.99,"Interaction"
"Tryptophan Metabolism","N-acetyltryptophan",0.00240735106545919,0,0.000874919637608653,0,0.76335719382091,1,"Interaction"
"Phenylalanine Metabolism","N-acetylphenylalanine",0.208939951140693,0.05,0.00458234132474646,0,0.725273928147184,0.96,"Parallel"
"Alanine and Aspartate Metabolism","N-acetylasparagine",0.35364370585209,0.06,0.00095417103441961,0,0.915527478529868,0.98,"Parallel"
"Dipeptide","glycylleucine",0.775780985570733,0.25,0.00755048493006104,0,0.150342120230728,0.96,"Parallel"
"Glutathione Metabolism","S-methylglutathione",0.102254467710001,0,0.00706109462142389,0,0.470689265331466,0.92,"Interaction"
"Lysophospholipid","1-palmitoyl-GPC (16:0)",0.0481629111519511,0,0.00499729623859287,0,0.388890741276798,0.8,"Interaction"
"Urea cycle; Arginine and Proline Metabolism","N-acetylarginine",0.443173247650571,0.15,0.00628878755971394,0,0.712857264640343,1,"Parallel"
"Sterol","campesterol",0.17003405737331,0,0.00354753468406424,0,0.233254647137369,0.81,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","myristoylcarnitine (C14)",5.59082009575812e-05,0,0.024488059480813,0,0.286074727018394,0.37,"Interaction"
"Lysophospholipid","1-stearoyl-GPC (18:0)",0.0495311084707836,0,0.00817521087987166,0,0.401709204452386,0.8,"Interaction"
"Lysophospholipid","1-oleoyl-GPC (18:1)",0.064525456344459,0,0.00644705436980727,0,0.360541271271213,0.8,"Interaction"
"Glycine, Serine and Threonine Metabolism","N-acetylthreonine",0.131137276613597,0,0.000564650557437779,0,0.281436882175958,0.87,"Interaction"
"Leucine, Isoleucine and Valine Metabolism","N-acetylisoleucine",0.29414062314673,0,0.000437239759281109,0,0.855036457902149,1,"Interaction"
"Long Chain Monounsaturated Fatty Acid","10-nonadecenoate (19:1n9)",5.99710343702757e-06,0,0.00778375796901784,0,0.0445598802218847,0,"Interaction"
"Long Chain Monounsaturated Fatty Acid","10-heptadecenoate (17:1n7)",0.000257261510281533,0,0.00334771091131891,0,0.0700825971384215,0,"Interaction"
"Secondary Bile Acid Metabolism","hyocholate",0.0180082002345901,0,0.195926817610896,0.88,0.440592908504157,0.98,"Interaction"
"Histidine Metabolism","N-acetylhistidine",0.126358117775961,0.12,0.0205627578787831,0,0.471408103067231,0.99,"Parallel"
"Gamma-glutamyl Amino Acid","gamma-glutamylglycine",0.0458517440388414,0,0.000989529494881997,0,0.971255979380586,1,"Interaction"
"Gamma-glutamyl Amino Acid","gamma-glutamyltryptophan",0.113514646428239,0,0.000976500266640666,0,0.736626460388093,1,"Interaction"
"Food Component/Plant","stachydrine",0.696797204084256,0.75,0.00116577194135921,0,0.65371576700755,0.97,"Parallel"
"Leucine, Isoleucine and Valine Metabolism","alpha-hydroxyisovalerate",0.0155493797204562,0,0.0843000851943103,0,0.621648499367222,1,"Interaction"
"Nicotinate and Nicotinamide Metabolism","nicotinamide riboside",0.0997438305249689,0,0.876863862685635,0,0.85354162279682,0.9,"Interaction"
"Glutathione Metabolism","ophthalmate",0.140980625367905,0,0.00576819764926742,0,0.766023818299462,0.92,"Interaction"
"Gamma-glutamyl Amino Acid","gamma-glutamylmethionine",0.28670838479531,0,0.000360122414981721,0,0.96038555061844,1,"Interaction"
"Gamma-glutamyl Amino Acid","gamma-glutamylthreonine",0.241961885576507,0,0.00186631795785581,0,0.979896686123079,1,"Interaction"
"Nicotinate and Nicotinamide Metabolism","nicotinate ribonucleoside",0.736016462828431,0,0.0598438484057002,0,0.471199432629367,0.9,"Interaction"
"Aminosugar Metabolism","erythronate*",0.165842472551245,0,0.000703024627467181,0,0.689310612079466,0.89,"Interaction"
"Long Chain Monounsaturated Fatty Acid","eicosenoate (20:1)",5.90515610003918e-05,0,0.181798964779187,0,0.0436483907765112,0,"Interaction"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","linolenate [alpha or gamma; (18:3n3 or 6)]",0.004479785552361,0,0.0146392516897778,0,0.0840274272197153,0,"Interaction"
"TCA Cycle","aconitate [cis or trans]",0.945544863017835,0.08,0.00321089829356446,0,0.57183706462333,0.63,"Parallel"
"Lysophospholipid","1-myristoyl-GPC (14:0)",0.0362119222646876,0,0.00458717248716541,0,0.430613849536392,0.8,"Interaction"
"Lysophospholipid","1-arachidoyl-GPC (20:0)",0.0445467528207182,0,0.0182160734363487,0,0.489419731692327,0.8,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","stearoylcarnitine (C18)",0.00159546619336521,0,0.00798684655447346,0,0.478028951412314,0.37,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)","laurylcarnitine (C12)",0.000116847340907732,0,0.0468011575464365,0.01,0.159720751130293,0.12,"Interaction"
"Leucine, Isoleucine and Valine Metabolism","isovalerylcarnitine (C5)",0.339657577315539,0,0.306475577729205,0,0.396893858353799,1,"Interaction"
"Lysophospholipid","1-linoleoyl-GPC (18:2)",0.201635092662373,0,0.0267106263254056,0,0.305617466519362,0.8,"Interaction"
"Purine Metabolism, (Hypo)Xanthine/Inosine containing","N1-methylinosine",0.312347055325151,0.08,0.231585296233033,0,0.730039130289896,0.13,"Parallel"
"Food Component/Plant","beta-guanidinopropanoate",0.660524798669333,0.75,0.183359307044755,0,0.539488041749633,0.97,"Parallel"
"Purine Metabolism, Guanine containing","N2,N2-dimethylguanosine",0.00106131625526902,0,0.0496399358417475,0,0.629533540877621,0.92,"Interaction"
"Pyrimidine Metabolism, Cytidine containing","N4-acetylcytidine",0.154399378660177,0,0.001386033207691,0,0.299752320528986,0.95,"Interaction"
"Purine Metabolism, Adenine containing","N6-carbamoylthreonyladenosine",0.0122257420119032,0,0.0337311715520238,0,0.548667950612761,0.41,"Interaction"
"Pyrimidine Metabolism, Orotate containing","orotidine",0.218804939063635,0.1,0.000683286895442865,0,0.632154575150973,0.56,"Parallel"
"Pyrimidine Metabolism, Uracil containing","5,6-dihydrouridine",0.288156859004419,0,0.0125890979602284,0,0.986194165596348,0.92,"Interaction"
"Monoacylglycerol","1-arachidonylglycerol (20:4)",0.0927114594350701,0,0.041441360580498,0,0.027063931761517,0.06,"Interaction"
"Monoacylglycerol","1-linolenoylglycerol (18:3)",0.134209766979104,0,0.021144987417745,0,0.33457346592731,0.06,"Interaction"
"Glutathione Metabolism","cysteine-glutathione disulfide",0.389093067247002,0,0.744700220568886,0,0.485007337470958,0.92,"Interaction"
"Pyrimidine Metabolism, Uracil containing","5-methyluridine (ribothymidine)",0.0122275893747276,0,0.0133268612376306,0,0.970215984204237,0.92,"Interaction"
"Fatty Acid Metabolism (Acyl Glycine)","valerylglycine",0.0908401039498112,0,0.0186605395018124,0,0.497265761947755,0.98,"Interaction"
"Leucine, Isoleucine and Valine Metabolism","isovalerylglycine",0.153312565544571,0,0.012791671854182,0,0.429748846888003,1,"Interaction"
"Purine Metabolism, Guanine containing","7-methylguanine",0.00646807436827234,0,0.00173657910565511,0,0.757438546820345,0.92,"Interaction"
"Lysophospholipid","1-stearoyl-GPE (18:0)",0.0394322469563362,0,0.00224904055557273,0,0.548838428548464,0.8,"Interaction"
"Lysophospholipid","1-stearoyl-GPG (18:0)",0.441678721273847,0,0.00686580519380925,0,0.888045204741566,0.8,"Interaction"
"Pyrimidine Metabolism, Cytidine containing","3-methylcytidine",0.00536237123747819,0,0.00261945279859037,0,0.656001685143023,0.95,"Interaction"
"Nicotinate and Nicotinamide Metabolism","N1-methyl-2-pyridone-5-carboxamide",0.0152397509325882,0,0.441432330347045,0,0.779074339416985,0.9,"Interaction"
"Nicotinate and Nicotinamide Metabolism","N1-methyl-4-pyridone-3-carboxamide",0.0558027579114783,0,0.791235009699621,0,0.782986012939189,0.9,"Interaction"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","mead acid (20:3n9)",0.0215492727819473,0,0.00132213336502762,0,0.127697946221221,0,"Interaction"
"Monoacylglycerol","1-docosahexaenoylglycerol (22:6)",0.139083980633508,0,0.327185661597969,0,0.892911343123079,0.06,"Interaction"
"Monoacylglycerol","1-dihomo-linoleoylglycerol (20:2)",0.0113103564012925,0,0.0152385467348906,0,0.222522527463597,0.06,"Interaction"
"Gamma-glutamyl Amino Acid","gamma-glutamylisoleucine*",0.0870649517815044,0,0.000908179798449849,0,0.641462689808354,1,"Interaction"
"Aminosugar Metabolism","N-glycolylneuraminate",0.221837061480359,0,0.000404227355804364,0,0.45226328640842,0.89,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","oleoylcarnitine (C18:1)",0.00023363135633111,0,0.0635592340372987,0,0.318986995542757,0.02,"Interaction"
"Gamma-glutamyl Amino Acid","gamma-glutamyl-2-aminobutyrate",0.657490027048116,0,0.174837308118828,0,0.660214994857878,1,"Interaction"
"Fatty Acid, Monohydroxy","4-hydroxybutyrate (GHB)",0.0870646224071968,0,0.0536073421891778,0,0.389714758398899,0.15,"Interaction"
"Leucine, Isoleucine and Valine Metabolism","2-methylbutyrylcarnitine (C5)",0.271283387830673,0,0.0159509898591185,0,0.752953610593985,1,"Interaction"
"Tyrosine Metabolism","phenol sulfate",0.413112954365942,0.56,0.0708641379566994,0,0.463267047991372,1,"Parallel"
"Lysophospholipid","1-palmitoleoyl-GPC (16:1)*",0.0702863262748719,0,0.00190434527053496,0,0.349172837077781,0.8,"Interaction"
"Fatty Acid Metabolism (Acyl Glycine)","hexanoylglycine",0.00246466681455598,0,0.0766373357720091,0,0.494604244775034,0.98,"Interaction"
"Partially Characterized Molecules","glutamine_degradant*",0.849189748025484,0,0.000312954779062198,0,0.692621229587209,0.7,"Interaction"
"Leucine, Isoleucine and Valine Metabolism","2-hydroxy-3-methylvalerate",0.00929002286012882,0,0.0467297615617361,0,0.667859024889526,1,"Interaction"
"Food Component/Plant","ferulate",0.960531987018733,0.75,0.0388806462254921,0,0.941100761017411,0.97,"Parallel"
"Food Component/Plant","homostachydrine*",0.0935857236214051,0.75,0.0532463790016736,0,0.235083476219954,0.97,"Parallel"
"Lysophospholipid","1-arachidonoyl-GPC (20:4n6)*",0.076541847464539,0,0.0379100301033101,0,0.252419557849522,0.8,"Interaction"
"Lysophospholipid","1-dihomo-linolenoyl-GPC (20:3n3 or 6)*",0.122016315535496,0,0.00625233414389178,0,0.292401594105702,0.8,"Interaction"
"Lysophospholipid","1-dihomo-linoleoyl-GPC (20:2)*",0.0790718279983156,0,0.0215586529321781,0,0.34692476079046,0.8,"Interaction"
"Lysophospholipid","2-palmitoleoyl-GPC (16:1)*",0.575471235989652,0,0.0445672526109284,0,0.810887520856332,0.8,"Interaction"
"Lysophospholipid","2-palmitoyl-GPC (16:0)*",0.06300544677166,0,0.00222980642860834,0,0.417635738884013,0.8,"Interaction"
"Lysophospholipid","2-myristoyl-GPC (14:0)*",0.0663291872951606,0,0.00567042614969775,0,0.331946313974153,0.8,"Interaction"
"Lysophospholipid","1-docosahexaenoyl-GPC (22:6)*",0.0326076034673351,0,0.0203738933539219,0,0.238903963905672,0.8,"Interaction"
"Lysophospholipid","1-palmitoyl-GPE (16:0)",0.0444444341415463,0,0.00489476163405213,0,0.502075862625126,0.8,"Interaction"
"Lysophospholipid","1-oleoyl-GPE (18:1)",0.1125577996344,0,0.00928441417041373,0,0.411523716794163,0.8,"Interaction"
"Lysophospholipid","1-linoleoyl-GPE (18:2)*",0.297677743247759,0,0.0138008283137119,0,0.340212464292239,0.8,"Interaction"
"Lysophospholipid","1-arachidonoyl-GPE (20:4n6)*",0.0640598955837123,0,0.00262266905338061,0,0.217717364318133,0.8,"Interaction"
"Urea cycle; Arginine and Proline Metabolism","N-acetylcitrulline",0.458163864727008,0.15,0.00711325608171655,0,0.235642714391381,1,"Parallel"
"Fatty Acid, Monohydroxy","2-hydroxypalmitate",0.0015753959294359,0,0.0026619013361056,0,0.32811164794074,0.15,"Interaction"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","docosapentaenoate (n6 DPA; 22:5n6)",0.00788559074284005,0,0.0370271757168055,0,0.134559343866423,0,"Interaction"
"Ascorbate and Aldarate Metabolism","gulonate*",0.0129576448107704,0,0.0161749778547927,0,0.311600808166654,0.94,"Interaction"
"Lysine Metabolism","glutarylcarnitine (C5-DC)",0.0903260164817544,0.01,0.00233492539362072,0,0.529784902438802,1,"Interaction"
"Leucine, Isoleucine and Valine Metabolism","beta-hydroxyisovaleroylcarnitine",0.0147478858556987,0,0.0515415782421408,0,0.478205532417766,1,"Interaction"
